customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure
9795-VOWON,0.3406567886254422,High Risk,24.35,Low Value,High Risk / Low Value,One year,7
0269-XFESX,0.04369190093581956,Low Risk,24.35,Low Value,Low Risk / Low Value,One year,23
9361-YNQWJ,0.010298717430712452,Low Risk,24.4,Low Value,Low Risk / Low Value,One year,64
7089-RKVSZ,0.0894891137731449,Low Risk,24.4,Low Value,Low Risk / Low Value,One year,8
4163-NCJAK,0.024383438921000217,Low Risk,24.45,Low Value,Low Risk / Low Value,One year,46
5451-MHQOF,0.012306965691458886,Low Risk,24.45,Low Value,Low Risk / Low Value,One year,56
0804-YGEQV,0.024385100094144335,Low Risk,24.45,Low Value,Low Risk / Low Value,One year,43
4121-AGSIN,0.011075517317082912,Low Risk,24.5,Low Value,Low Risk / Low Value,One year,58
3372-CDXFJ,0.07478598446108235,Low Risk,24.5,Low Value,Low Risk / Low Value,One year,13
2324-AALNO,0.016235040763399444,Low Risk,24.55,Low Value,Low Risk / Low Value,One year,48
5313-FPXWG,0.019069011412252486,Low Risk,24.6,Low Value,Low Risk / Low Value,One year,51
5789-LDFXO,0.06813833471124574,Low Risk,24.6,Low Value,Low Risk / Low Value,One year,24
1131-ALZWV,0.05229489715239487,Low Risk,24.6,Low Value,Low Risk / Low Value,One year,24
8592-PLTMQ,0.007010384482812226,Low Risk,24.7,Low Value,Low Risk / Low Value,One year,64
4584-LBNMK,0.021067603424038732,Low Risk,24.7,Low Value,Low Risk / Low Value,One year,45
1333-PBMXB,0.014411212940290586,Low Risk,24.75,Low Value,Low Risk / Low Value,One year,54
6510-UPNKS,0.05088981820328936,Low Risk,24.8,Low Value,Low Risk / Low Value,One year,23
4403-BWPAY,0.10207521285716471,Low Risk,24.8,Low Value,Low Risk / Low Value,One year,14
2662-NNTDK,0.006173896807424702,Low Risk,24.8,Low Value,Low Risk / Low Value,One year,65
5201-CBWYG,0.006604130397081751,Low Risk,24.8,Low Value,Low Risk / Low Value,One year,62
1022-RKXDR,0.02965137795639161,Low Risk,24.85,Low Value,Low Risk / Low Value,One year,41
3378-AJRAO,0.021790010814052546,Low Risk,24.85,Low Value,Low Risk / Low Value,One year,44
3417-TSCIC,0.1523493740028342,Low Risk,24.85,Low Value,Low Risk / Low Value,One year,29
5512-IDZEI,0.020386489208790715,Low Risk,24.9,Low Value,Low Risk / Low Value,One year,46
6551-ZCOTS,0.05653105221598211,Low Risk,24.9,Low Value,Low Risk / Low Value,One year,33
6096-EGVTU,0.005909215629502593,Low Risk,24.9,Low Value,Low Risk / Low Value,One year,64
4597-ELFTS,0.014088124198625707,Low Risk,24.9,Low Value,Low Risk / Low Value,One year,56
4538-WNTMJ,0.014566205732939074,Low Risk,24.95,Low Value,Low Risk / Low Value,One year,46
3823-KYNQY,0.08197606705622075,Low Risk,24.95,Low Value,Low Risk / Low Value,One year,12
6814-ZPWFQ,0.016701835830366496,Low Risk,25.0,Low Value,Low Risk / Low Value,One year,51
1839-UMACK,0.027743979062723176,Low Risk,25.05,Low Value,Low Risk / Low Value,One year,42
2332-TODQS,0.014650731482571212,Low Risk,25.05,Low Value,Low Risk / Low Value,One year,48
9575-IWCAZ,0.111628432408684,Low Risk,25.1,Low Value,Low Risk / Low Value,One year,6
0023-UYUPN,0.02462335502291543,Low Risk,25.2,Low Value,Low Risk / Low Value,One year,50
6674-KVJHG,0.1239689779179511,Low Risk,25.2,Low Value,Low Risk / Low Value,One year,11
1696-MZVAU,0.08012617228254044,Low Risk,25.25,Low Value,Low Risk / Low Value,One year,39
0203-HHYIJ,0.04889193994648862,Low Risk,25.3,Low Value,Low Risk / Low Value,One year,25
6754-WKSHP,0.03244135267819357,Low Risk,25.35,Low Value,Low Risk / Low Value,One year,30
8042-RNLKO,0.006470752512384074,Low Risk,25.45,Low Value,Low Risk / Low Value,One year,66
7452-FOLON,0.020902676628900756,Low Risk,25.45,Low Value,Low Risk / Low Value,One year,39
9891-NQDBD,0.03991315365103959,Low Risk,25.55,Low Value,Low Risk / Low Value,One year,28
4707-YNOQA,0.0356834078923703,Low Risk,25.6,Low Value,Low Risk / Low Value,One year,34
8595-SIZNC,0.06898264133184699,Low Risk,25.6,Low Value,Low Risk / Low Value,One year,22
3935-TBRZZ,0.01551027423214615,Low Risk,25.7,Low Value,Low Risk / Low Value,One year,44
3727-OVPRY,0.007160112363623391,Low Risk,25.7,Low Value,Low Risk / Low Value,One year,66
3069-SSVSN,0.3402791807129784,High Risk,25.85,Low Value,High Risk / Low Value,One year,1
3887-PBQAO,0.020881885743622288,Low Risk,25.9,Low Value,Low Risk / Low Value,One year,45
6765-MBQNU,0.0444247082403991,Low Risk,26.0,Low Value,Low Risk / Low Value,One year,26
9067-YGSCA,0.005009897206117715,Low Risk,26.05,Low Value,Low Risk / Low Value,One year,70
3506-OVLKD,0.029962050342265498,Low Risk,26.2,Low Value,Low Risk / Low Value,One year,35
9066-QRSDU,0.010645573844959715,Low Risk,26.3,Low Value,Low Risk / Low Value,One year,69
8332-OSJDW,0.07237114264554571,Low Risk,26.4,Low Value,Low Risk / Low Value,One year,12
2809-ILCYT,0.06496025058105336,Low Risk,26.8,Low Value,Low Risk / Low Value,One year,25
3547-LQRIK,0.022623165641376994,Low Risk,26.9,Low Value,Low Risk / Low Value,One year,47
4999-IEZLT,0.014166784754249229,Low Risk,29.45,Low Value,Low Risk / Low Value,One year,66
9309-BZGNT,0.029425963247203424,Low Risk,29.8,Low Value,Low Risk / Low Value,One year,69
9758-MFWGD,0.046783932153120794,Low Risk,29.9,Low Value,Low Risk / Low Value,One year,48
0946-FKYTX,0.03503987194438483,Low Risk,30.1,Low Value,Low Risk / Low Value,One year,52
9750-BOOHV,0.07066237419835529,Low Risk,30.15,Low Value,Low Risk / Low Value,One year,32
4776-XSKYQ,0.1480496525614667,Low Risk,30.25,Low Value,Low Risk / Low Value,One year,12
3551-GAEGL,0.05640780477445359,Low Risk,30.4,Low Value,Low Risk / Low Value,One year,34
6174-NRBTZ,0.054445262191325894,Low Risk,30.75,Low Value,Low Risk / Low Value,One year,46
2316-ESMLS,0.10938809391337383,Low Risk,33.15,Low Value,Low Risk / Low Value,One year,12
1623-NLDOT,0.0421767270851811,Low Risk,33.55,Low Value,Low Risk / Low Value,One year,42
4198-VFOEA,0.17113908909182352,Low Risk,33.6,Low Value,Low Risk / Low Value,One year,12
0756-MPZRL,0.03699724451480867,Low Risk,33.7,Low Value,Low Risk / Low Value,One year,46
5199-FPUSP,0.04129187590596165,Low Risk,34.05,Low Value,Low Risk / Low Value,One year,33
0723-VSOBE,0.12708308683605588,Low Risk,34.2,Low Value,Low Risk / Low Value,One year,45
3034-ZBEQN,0.04248449465901723,Low Risk,34.7,Low Value,Low Risk / Low Value,One year,48
9581-GVBXT,0.017213067750630754,Low Risk,34.8,Low Value,Low Risk / Low Value,One year,59
2144-ESWKO,0.056375401475683456,Low Risk,35.2,Low Value,Low Risk / Low Value,One year,43
1397-XKKWR,0.1966808865972871,High Risk,35.3,Low Value,High Risk / Low Value,One year,7
3739-YBWAB,0.0588893424624348,Low Risk,35.35,Low Value,Low Risk / Low Value,One year,36
0121-SNYRK,0.03128789883062211,Low Risk,35.4,Low Value,Low Risk / Low Value,One year,50
4032-RMHCI,0.03937113742901042,Low Risk,35.4,Low Value,Low Risk / Low Value,One year,41
5701-GUXDC,0.09062099194755452,Low Risk,35.4,Low Value,Low Risk / Low Value,One year,26
2073-QBVBI,0.04259704817347907,Low Risk,35.45,Low Value,Low Risk / Low Value,One year,41
5245-VDBUR,0.029808111712340615,Low Risk,35.45,Low Value,Low Risk / Low Value,One year,52
2259-OUUSZ,0.253746102482725,High Risk,35.5,Low Value,High Risk / Low Value,One year,7
8898-KASCD,0.05113943781130519,Low Risk,35.55,Low Value,Low Risk / Low Value,One year,39
1430-SFQSA,0.059125324231443926,Low Risk,35.6,Low Value,Low Risk / Low Value,One year,29
4115-UMJFQ,0.024023972822661194,Low Risk,35.75,Low Value,Low Risk / Low Value,One year,69
5170-PTRKA,0.028301169785264476,Low Risk,35.8,Low Value,Low Risk / Low Value,One year,49
2361-FJWNO,0.04232389359084752,Low Risk,36.0,Low Value,Low Risk / Low Value,One year,40
0305-SQECB,0.15167696779255901,Low Risk,36.05,Low Value,Low Risk / Low Value,One year,11
6481-LXPWL,0.03370830763660303,Low Risk,36.1,Low Value,Low Risk / Low Value,One year,56
0230-UBYPQ,0.01618990587008706,Low Risk,36.1,Low Value,Low Risk / Low Value,One year,63
3648-GZPHF,0.084148075097673,Low Risk,36.25,Low Value,Low Risk / Low Value,One year,32
7089-XXAYG,0.2145164302827523,High Risk,38.1,Low Value,High Risk / Low Value,One year,25
1153-GNOLC,0.19778939930912484,High Risk,39.1,Low Value,High Risk / Low Value,One year,33
4291-HYEBC,0.2537007332992245,High Risk,39.1,Low Value,High Risk / Low Value,One year,28
6114-TCFID,0.05068288493648726,Low Risk,39.5,Low Value,Low Risk / Low Value,One year,29
0373-AIVNJ,0.16083698856842607,Low Risk,39.55,Low Value,Low Risk / Low Value,One year,9
6810-VCAEX,0.022791712388900428,Low Risk,39.65,Low Value,Low Risk / Low Value,One year,47
8319-QBEHW,0.17439640630669181,Low Risk,39.95,Low Value,Low Risk / Low Value,One year,26
4654-GGUII,0.11487351002176975,Low Risk,40.2,Low Value,Low Risk / Low Value,One year,18
6967-PEJLL,0.06981185060416095,Low Risk,40.2,Low Value,Low Risk / Low Value,One year,37
2606-PKWJB,0.027244207486696113,Low Risk,40.25,Low Value,Low Risk / Low Value,One year,40
1729-VLAZJ,0.10302111472847736,Low Risk,40.25,Low Value,Low Risk / Low Value,One year,10
7325-ENZFI,0.05076232469070707,Low Risk,40.3,Low Value,Low Risk / Low Value,One year,39
1929-ZCBHE,0.03134973590241448,Low Risk,40.3,Low Value,Low Risk / Low Value,One year,47
5640-CAXOA,0.1362439914232395,Low Risk,40.35,Low Value,Low Risk / Low Value,One year,30
0308-IVGOK,0.19661512808899617,High Risk,40.4,Low Value,High Risk / Low Value,One year,11
5125-CNDSP,0.014665455736369286,Low Risk,40.6,Low Value,Low Risk / Low Value,One year,63
8328-SKJNO,0.061174409466526976,Low Risk,40.65,Low Value,Low Risk / Low Value,One year,23
9495-REDIY,0.13691149063494037,Low Risk,40.65,Low Value,Low Risk / Low Value,One year,25
2877-VDUER,0.07164914560545656,Low Risk,40.9,Low Value,Low Risk / Low Value,One year,35
8745-PVESG,0.022804139199110337,Low Risk,41.1,Low Value,Low Risk / Low Value,One year,57
8292-FRFZQ,0.036844297169481816,Low Risk,41.15,Low Value,Low Risk / Low Value,One year,39
4905-JEFDW,0.42583673127370963,High Risk,41.6,Low Value,High Risk / Low Value,One year,11
7795-CFOCW,0.029658661510043947,Low Risk,42.3,Low Value,Low Risk / Low Value,One year,45
8035-BUYVG,0.08422128312404986,Low Risk,42.35,Low Value,Low Risk / Low Value,One year,40
6598-KELSS,0.04927814441599765,Low Risk,43.05,Low Value,Low Risk / Low Value,One year,50
4544-RXFMG,0.19971566846721156,High Risk,43.45,Low Value,High Risk / Low Value,One year,8
4825-XJGDM,0.012945737343788935,Low Risk,43.7,Low Value,Low Risk / Low Value,One year,61
8205-OTCHB,0.22652340676224134,High Risk,43.75,Low Value,High Risk / Low Value,One year,22
3638-DIMPH,0.19543711016278997,High Risk,43.8,Low Value,High Risk / Low Value,One year,13
1282-IHQAC,0.03705183795353888,Low Risk,44.05,Low Value,Low Risk / Low Value,One year,70
7029-IJEJK,0.02877866497079845,Low Risk,44.1,Low Value,Low Risk / Low Value,One year,54
7636-PEPNS,0.025438492963349636,Low Risk,44.1,Low Value,Low Risk / Low Value,One year,58
9388-ZEYVT,0.08491558251417904,Low Risk,44.15,Low Value,Low Risk / Low Value,One year,43
9746-YKGXB,0.03606988094738449,Low Risk,44.25,Low Value,Low Risk / Low Value,One year,52
7244-QWYHG,0.045496717434118414,Low Risk,44.45,Low Value,Low Risk / Low Value,One year,50
5872-OEQNH,0.05873919670010335,Low Risk,44.45,Low Value,Low Risk / Low Value,One year,60
2233-TXSIU,0.14072417540621698,Low Risk,44.45,Low Value,Low Risk / Low Value,One year,17
5160-UXJED,0.10287453264783415,Low Risk,44.6,Low Value,Low Risk / Low Value,One year,17
2599-CZABP,0.18327027401798918,Low Risk,44.6,Low Value,Low Risk / Low Value,One year,14
9702-AIUJO,0.03845738949251342,Low Risk,44.8,Low Value,Low Risk / Low Value,One year,50
2137-DQMEV,0.014849453526468442,Low Risk,44.8,Low Value,Low Risk / Low Value,One year,68
4081-DYXAV,0.3268880820108807,High Risk,44.85,Low Value,High Risk / Low Value,One year,19
0234-TEVTT,0.04093314910825817,Low Risk,45.0,Low Value,Low Risk / Low Value,One year,48
6968-MHOMU,0.07827366865157181,Low Risk,45.0,Low Value,Low Risk / Low Value,One year,58
7338-ERIVA,0.046194702730412776,Low Risk,45.05,Low Value,Low Risk / Low Value,One year,39
7269-JISCY,0.026405830265590492,Low Risk,45.05,Low Value,Low Risk / Low Value,One year,55
3941-XTSKM,0.09085385094971422,Low Risk,45.1,Low Value,Low Risk / Low Value,One year,42
7136-RVDTZ,0.08485088604224764,Low Risk,45.25,Low Value,Low Risk / Low Value,One year,70
8224-UAXBZ,0.05310163443998927,Low Risk,45.35,Low Value,Low Risk / Low Value,One year,58
5386-THSLQ,0.03617802288730801,Low Risk,45.55,Low Value,Low Risk / Low Value,One year,66
2212-LYASK,0.15583803005793626,Low Risk,45.85,Low Value,Low Risk / Low Value,One year,27
2834-JKOOW,0.0928430452886005,Low Risk,45.9,Low Value,Low Risk / Low Value,One year,15
1337-BOZWO,0.15938687312318625,Low Risk,46.4,Low Value,Low Risk / Low Value,One year,18
8672-OAUPW,0.017816978576697153,Low Risk,47.85,Low Value,Low Risk / Low Value,One year,51
2483-XSSMZ,0.07088063179251229,Low Risk,47.85,Low Value,Low Risk / Low Value,One year,39
9139-TWBAS,0.10938416019414805,Low Risk,47.85,Low Value,Low Risk / Low Value,One year,26
1208-DNHLN,0.13912669834385955,Low Risk,48.35,Low Value,Low Risk / Low Value,One year,23
7102-JJVTX,0.1044164589337081,Low Risk,48.6,Low Value,Low Risk / Low Value,One year,9
7801-CEDNV,0.05756587945477066,Low Risk,48.7,Low Value,Low Risk / Low Value,One year,27
6937-GCDGQ,0.09973380403716038,Low Risk,48.95,Low Value,Low Risk / Low Value,One year,19
6281-FKEWS,0.19786154357080804,High Risk,49.05,Low Value,High Risk / Low Value,One year,44
8124-NZVGJ,0.3782878393751742,High Risk,49.25,Low Value,High Risk / Low Value,One year,6
4702-HDRKD,0.023361116400834755,Low Risk,49.35,Low Value,Low Risk / Low Value,One year,67
5498-IBWPI,0.013769339678370641,Low Risk,49.4,Low Value,Low Risk / Low Value,One year,66
8050-WYBND,0.2590515791391401,High Risk,49.45,Low Value,High Risk / Low Value,One year,22
0489-WMEMG,0.1161555261565427,Low Risk,49.45,Low Value,Low Risk / Low Value,One year,23
8865-TNMNX,0.11930735888037863,Low Risk,49.55,Low Value,Low Risk / Low Value,One year,10
1534-OULXE,0.017715956555384934,Low Risk,49.7,Low Value,Low Risk / Low Value,One year,61
8563-IIOXK,0.1979773955248518,High Risk,49.75,Low Value,High Risk / Low Value,One year,7
9830-ECLEN,0.024346627814598874,Low Risk,50.0,Low Value,Low Risk / Low Value,One year,58
4611-ANLQC,0.03690076216210236,Low Risk,50.05,Low Value,Low Risk / Low Value,One year,60
1925-LFCZZ,0.11670968638356999,Low Risk,50.05,Low Value,Low Risk / Low Value,One year,55
3606-SBKRY,0.286941203750154,High Risk,50.05,Low Value,High Risk / Low Value,One year,31
3926-YZVVX,0.035382076572842626,Low Risk,50.05,Low Value,Low Risk / Low Value,One year,41
5777-KJIRB,0.06672669635552485,Low Risk,50.25,Low Value,Low Risk / Low Value,One year,40
0104-PPXDV,0.021377255158885253,Low Risk,50.3,Low Value,Low Risk / Low Value,One year,58
0980-FEXWF,0.07099536324742395,Low Risk,50.35,Low Value,Low Risk / Low Value,One year,26
4023-RTIQM,0.13851393137524806,Low Risk,50.4,Low Value,Low Risk / Low Value,One year,31
0254-WWRKD,0.011738678582790287,Low Risk,50.55,Low Value,Low Risk / Low Value,One year,67
6778-JFCMK,0.21427245067505654,High Risk,50.6,Low Value,High Risk / Low Value,One year,24
2405-LBMUW,0.023653757594268566,Low Risk,50.7,Low Value,Low Risk / Low Value,One year,61
6537-OTKMY,0.35666249409769496,High Risk,50.75,Low Value,High Risk / Low Value,One year,15
8314-DPQHL,0.16169925650316197,Low Risk,50.8,Low Value,Low Risk / Low Value,One year,9
3315-IKYZQ,0.06702773025302954,Low Risk,50.8,Low Value,Low Risk / Low Value,One year,28
1834-ABKHQ,0.03667689644190796,Low Risk,50.95,Low Value,Low Risk / Low Value,One year,52
5315-CKEQK,0.18987478365553426,Low Risk,51.0,Low Value,Low Risk / Low Value,One year,28
1094-BKOSX,0.04577304499813388,Low Risk,51.0,Low Value,Low Risk / Low Value,One year,45
3181-VTHOE,0.026574945554525078,Low Risk,51.05,Low Value,Low Risk / Low Value,One year,70
6682-VCIXC,0.048236419137725424,Low Risk,51.25,Low Value,Low Risk / Low Value,One year,43
8190-ZTQFB,0.2068302382907537,High Risk,51.35,Low Value,High Risk / Low Value,One year,41
0983-TATYJ,0.06529350733069228,Low Risk,51.45,Low Value,Low Risk / Low Value,One year,33
0080-EMYVY,0.11491631011556842,Low Risk,51.45,Low Value,Low Risk / Low Value,One year,14
4189-NAKJS,0.13874825993292528,Low Risk,51.55,Low Value,Low Risk / Low Value,One year,26
7614-QVWQL,0.09457014166548809,Low Risk,51.8,Low Value,Low Risk / Low Value,One year,49
6229-UOLQL,0.026544210873004164,Low Risk,52.0,Low Value,Low Risk / Low Value,One year,56
9150-HEPMB,0.01814012579262668,Low Risk,52.7,Low Value,Low Risk / Low Value,One year,56
8318-LCNBW,0.10603791238222535,Low Risk,53.15,Low Value,Low Risk / Low Value,One year,35
2550-AEVRU,0.019001603969676466,Low Risk,53.45,Low Value,Low Risk / Low Value,One year,57
8996-ZROXE,0.04264779937842545,Low Risk,53.5,Low Value,Low Risk / Low Value,One year,57
4598-ZADCK,0.0527969335311103,Low Risk,53.6,Low Value,Low Risk / Low Value,One year,53
3863-IUBJR,0.15586388473589463,Low Risk,53.65,Low Value,Low Risk / Low Value,One year,12
2703-AMTUL,0.03070569919908122,Low Risk,53.65,Low Value,Low Risk / Low Value,One year,36
5062-CJJKH,0.06668431651191642,Low Risk,53.65,Low Value,Low Risk / Low Value,One year,25
1122-YJBCS,0.012881108400829526,Low Risk,53.65,Low Value,Low Risk / Low Value,One year,69
7841-FCRQD,0.05763369568785667,Low Risk,53.75,Low Value,Low Risk / Low Value,One year,33
8668-KNZTI,0.029749752695086847,Low Risk,53.75,Low Value,Low Risk / Low Value,One year,52
2450-ZKEED,0.11754246922323738,Low Risk,53.8,Low Value,Low Risk / Low Value,One year,11
8259-DZLIZ,0.02750903336106445,Low Risk,53.85,Low Value,Low Risk / Low Value,One year,64
8627-EHGIP,0.12749458206646794,Low Risk,53.95,Low Value,Low Risk / Low Value,One year,44
8883-GRDWQ,0.06713732517780352,Low Risk,54.0,Low Value,Low Risk / Low Value,One year,20
6738-ISCBM,0.14510072814922298,Low Risk,54.0,Low Value,Low Risk / Low Value,One year,44
9200-NLNPD,0.06938539128468602,Low Risk,54.05,Low Value,Low Risk / Low Value,One year,56
3340-QBBFM,0.0492699394749148,Low Risk,54.1,Low Value,Low Risk / Low Value,One year,36
9705-ZJBCG,0.06724924876843834,Low Risk,54.15,Low Value,Low Risk / Low Value,One year,13
5906-CVLHP,0.029106814039636643,Low Risk,54.15,Low Value,Low Risk / Low Value,One year,45
8409-WQJUX,0.21821226377184702,High Risk,54.2,Low Value,High Risk / Low Value,One year,25
3354-OADJP,0.09415578900542616,Low Risk,54.25,Low Value,Low Risk / Low Value,One year,8
6994-ORCWG,0.20276818230440183,High Risk,54.25,Low Value,High Risk / Low Value,One year,14
3482-ABPKK,0.04131579230998918,Low Risk,54.3,Low Value,Low Risk / Low Value,One year,28
6981-TDRFT,0.12532998416234417,Low Risk,54.3,Low Value,Low Risk / Low Value,One year,44
3422-WJOYD,0.03890076843860294,Low Risk,54.35,Low Value,Low Risk / Low Value,One year,28
0557-ASKVU,0.09644874519085361,Low Risk,54.4,Low Value,Low Risk / Low Value,One year,18
9931-DCEZH,0.057886781463857874,Low Risk,54.4,Low Value,Low Risk / Low Value,One year,28
1099-BTKWT,0.05939558948235826,Low Risk,54.4,Low Value,Low Risk / Low Value,One year,68
8570-KLJYJ,0.05313298333761485,Low Risk,54.45,Low Value,Low Risk / Low Value,One year,36
6094-ZIVKX,0.0149933028585229,Low Risk,54.45,Low Value,Low Risk / Low Value,One year,68
9411-TPQQV,0.09764885286897126,Low Risk,54.55,Low Value,Low Risk / Low Value,One year,40
2812-ENYMO,0.10640871665929255,Low Risk,54.55,Low Value,Low Risk / Low Value,One year,26
1877-HKBQX,0.10879125795467631,Low Risk,54.6,Low Value,Low Risk / Low Value,One year,11
7901-IIDQV,0.08889897331273468,Low Risk,54.6,Low Value,Low Risk / Low Value,One year,24
6576-FBXOJ,0.27035922438596255,High Risk,54.6,Low Value,High Risk / Low Value,One year,17
6195-MELTI,0.021884998912895828,Low Risk,54.65,Low Value,Low Risk / Low Value,One year,57
1708-PBBOA,0.08184685998898787,Low Risk,54.75,Low Value,Low Risk / Low Value,One year,42
1042-HFUCW,0.06450723949003292,Low Risk,54.75,Low Value,Low Risk / Low Value,One year,25
8050-XGRVL,0.011953163335580505,Low Risk,54.75,Low Value,Low Risk / Low Value,One year,62
2430-RRYUW,0.014058639007467335,Low Risk,54.8,Low Value,Low Risk / Low Value,One year,66
2724-FJDYW,0.08723575515674656,Low Risk,54.85,Low Value,Low Risk / Low Value,One year,39
2511-MORQY,0.03725564027758675,Low Risk,54.9,Low Value,Low Risk / Low Value,One year,50
5944-UGLLK,0.05539295237725679,Low Risk,54.9,Low Value,Low Risk / Low Value,One year,53
6461-PPAXN,0.03887792017091619,Low Risk,54.95,Low Value,Low Risk / Low Value,One year,35
2188-SXWVT,0.039253354585115724,Low Risk,55.0,Low Value,Low Risk / Low Value,One year,34
2519-TWKFS,0.10051484468268224,Low Risk,55.1,Low Value,Low Risk / Low Value,One year,25
9987-LUTYD,0.0736133329513573,Low Risk,55.15,Low Value,Low Risk / Low Value,One year,13
4576-CSAJH,0.08310804445574059,Low Risk,55.15,Low Value,Low Risk / Low Value,One year,22
6586-PSJOX,0.07821105721563215,Low Risk,55.2,Low Value,Low Risk / Low Value,One year,15
6303-KFWSL,0.16289042143097524,Low Risk,55.25,Low Value,Low Risk / Low Value,One year,29
5724-BIDBU,0.060279964417270744,Low Risk,55.35,Low Value,Low Risk / Low Value,One year,49
1301-LOPVR,0.07861138481385724,Low Risk,55.35,Low Value,Low Risk / Low Value,One year,29
2039-JONDJ,0.05253103459110293,Low Risk,55.45,Low Value,Low Risk / Low Value,One year,27
9619-GSATL,0.040354278200863514,Low Risk,55.45,Low Value,Low Risk / Low Value,One year,43
6008-NAIXK,0.14536118541272908,Low Risk,55.45,Low Value,Low Risk / Low Value,One year,54
6693-DJWTY,0.0319728470034087,Low Risk,55.6,Low Value,Low Risk / Low Value,One year,35
6416-JNVRK,0.051560706347573364,Low Risk,55.65,Low Value,Low Risk / Low Value,One year,46
3800-LYTRK,0.07019765301350725,Low Risk,55.7,Low Value,Low Risk / Low Value,One year,14
9894-QMIMJ,0.08816702749417886,Low Risk,55.8,Low Value,Low Risk / Low Value,One year,23
6784-XYJAE,0.10211500173349379,Low Risk,55.8,Low Value,Low Risk / Low Value,One year,36
1371-WEPDS,0.10857379162734997,Low Risk,55.8,Low Value,Low Risk / Low Value,One year,40
5306-BVTKJ,0.035382877233360935,Low Risk,55.8,Low Value,Low Risk / Low Value,One year,48
7746-QYVCO,0.0899014012452268,Low Risk,55.85,Low Value,Low Risk / Low Value,One year,16
2858-MOFSQ,0.17528281538636103,Low Risk,55.85,Low Value,Low Risk / Low Value,One year,17
3067-SVMTC,0.008652016146264466,Low Risk,55.9,Low Value,Low Risk / Low Value,One year,68
2898-LSJGD,0.2703020595625296,High Risk,55.95,Low Value,High Risk / Low Value,One year,21
6933-FHBZC,0.10366107409533595,Low Risk,56.05,Low Value,Low Risk / Low Value,One year,26
7995-ZHHNZ,0.04050121686507261,Low Risk,56.1,Low Value,Low Risk / Low Value,One year,42
8109-YUOHE,0.07325767393618111,Low Risk,56.1,Low Value,Low Risk / Low Value,One year,17
6388-TABGU,0.011262245495208777,Low Risk,56.15,Low Value,Low Risk / Low Value,One year,62
0743-HRVFF,0.10152506103297683,Low Risk,56.15,Low Value,Low Risk / Low Value,One year,51
6728-CZFEI,0.16316356692895542,Low Risk,56.15,Low Value,Low Risk / Low Value,One year,15
6584-VQMYT,0.043834850647715896,Low Risk,56.2,Low Value,Low Risk / Low Value,One year,27
0661-WCQNQ,0.06769860834159667,Low Risk,56.25,Low Value,Low Risk / Low Value,One year,22
7508-KBIMB,0.07479110351839326,Low Risk,56.25,Low Value,Low Risk / Low Value,One year,24
2746-DIJLO,0.07454040115134712,Low Risk,56.3,Low Value,Low Risk / Low Value,One year,41
1264-FUHCX,0.07812038945046694,Low Risk,56.3,Low Value,Low Risk / Low Value,One year,49
6968-URWQU,0.07569534563397876,Low Risk,56.35,Low Value,Low Risk / Low Value,One year,43
9060-HJJRW,0.09864983355605492,Low Risk,56.4,Low Value,Low Risk / Low Value,One year,51
2639-UGMAZ,0.05637897020332253,Low Risk,56.45,Low Value,Low Risk / Low Value,One year,71
2725-IWWBA,0.01679268969976058,Low Risk,56.9,Low Value,Low Risk / Low Value,One year,46
5575-GNVDE,0.04192619637564487,Low Risk,56.95,Low Value,Low Risk / Low Value,One year,34
6064-PUPMC,0.04107898060904849,Low Risk,57.2,Low Value,Low Risk / Low Value,One year,23
5989-OMNJE,0.17303898488540928,Low Risk,57.6,Low Value,Low Risk / Low Value,One year,24
6543-JXSOO,0.05239130927807427,Low Risk,57.75,Low Value,Low Risk / Low Value,One year,23
4549-ZDQYY,0.015598983922453392,Low Risk,57.95,Low Value,Low Risk / Low Value,One year,52
2282-YGNOR,0.038836124518041415,Low Risk,58.0,Low Value,Low Risk / Low Value,One year,29
6296-DDOOR,0.16853075094268707,Low Risk,58.2,Low Value,Low Risk / Low Value,One year,19
2680-XKKNJ,0.08209460598481164,Low Risk,58.2,Low Value,Low Risk / Low Value,One year,8
6152-ONASV,0.011984285594065138,Low Risk,58.25,Low Value,Low Risk / Low Value,One year,68
9357-UJRUN,0.11586142334995578,Low Risk,58.35,Low Value,Low Risk / Low Value,One year,24
6872-HXFNF,0.019926679914260427,Low Risk,58.35,Low Value,Low Risk / Low Value,One year,64
8821-KVZKQ,0.033864074821552015,Low Risk,58.4,Low Value,Low Risk / Low Value,One year,70
5844-QVTAT,0.049399919202656795,Low Risk,58.45,Low Value,Low Risk / Low Value,One year,33
3055-VTCGS,0.02490986748509144,Low Risk,58.55,Low Value,Low Risk / Low Value,One year,63
1898-JSNDC,0.07893237695327711,Low Risk,58.6,Low Value,Low Risk / Low Value,One year,39
8680-CGLTP,0.06652641963798994,Low Risk,58.75,Low Value,Low Risk / Low Value,One year,29
2027-DNKIV,0.034056490007755014,Low Risk,58.75,Low Value,Low Risk / Low Value,One year,37
5837-LXSDN,0.13261631226334678,Low Risk,58.85,Low Value,Low Risk / Low Value,One year,21
4565-EVZMJ,0.02442333791892661,Low Risk,58.9,Low Value,Low Risk / Low Value,One year,47
6941-KXRRV,0.07568750165572803,Low Risk,58.95,Low Value,Low Risk / Low Value,One year,48
